institution_id,institution_name,institution_created_date,researcher_id,researcher_name,researcher_comments,conference_id,conference_title,conference_date,conference_comments,registration_id,registration_fee,attendance_status
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50802,214.41,Confirmed
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50803,290.32,Cancelled
23,MIT - Campus 23,1910-07-13,1040,Dr. O40 Smith,Specialization: Physics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50804,407.44,Cancelled
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50805,439.56,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50806,108.13,Confirmed
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50807,286.2,Confirmed
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50808,319.96,Cancelled
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50809,385.62,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50810,102.41,Pending
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50811,297.12,Confirmed
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50812,262.85,Confirmed
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50813,85.48,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50814,438.59,Pending
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50815,64.58,Cancelled
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50816,470.92,Cancelled
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50817,107.02,Pending
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,522,International Global Health Summit 22,2026-09-09,Venue: Tokyo,50818,226.84,Confirmed
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50819,98.46,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50820,189.45,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50821,315.27,Pending
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,522,International Global Health Summit 22,2026-09-09,Venue: Tokyo,50822,249.56,Confirmed
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50823,152.94,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,516,International Global Health Summit 16,2025-02-12,Venue: Online,50824,89.92,Pending
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50825,216.03,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50826,249.41,Confirmed
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50827,92.05,Cancelled
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50828,166.59,Pending
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50829,249.03,Pending
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50830,375.63,Pending
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50831,339.87,Pending
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50832,113.55,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50833,127.48,Pending
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50834,257.46,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50835,395.11,Cancelled
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50836,226.25,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50837,212.69,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,520,International Global Health Summit 20,2026-09-20,Venue: Online,50838,286.86,Cancelled
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50839,115.7,Confirmed
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50840,254.32,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50841,244.42,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50842,409.73,Confirmed
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50843,470.84,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50844,180.96,Cancelled
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50845,164.81,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50846,497.99,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50847,195.15,Confirmed
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50848,498.77,Cancelled
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50849,384.66,Pending
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50850,324.02,Confirmed
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50851,323.36,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50852,198.86,Confirmed
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50853,476.02,Pending
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50854,320.44,Cancelled
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50855,450.85,Cancelled
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50856,475.53,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50857,155.44,Pending
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50858,206.94,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50859,268.92,Confirmed
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50860,367.82,Confirmed
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50861,285.93,Pending
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50862,178.69,Confirmed
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50863,142.36,Cancelled
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50864,236.04,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50865,388.25,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50866,351.63,Cancelled
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50867,482.96,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50868,168.31,Cancelled
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50869,497.01,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50870,393.38,Confirmed
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50871,221.61,Cancelled
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50872,181.15,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50873,472.27,Pending
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50874,239.7,Pending
23,MIT - Campus 23,1910-07-13,1040,Dr. O40 Smith,Specialization: Physics,504,International Future of Tech Summit 4,2025-12-06,Venue: Lisbon,50875,222.01,Cancelled
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50876,222.47,Cancelled
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50877,76.01,Pending
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50878,385.47,Pending
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50879,158.93,Cancelled
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50880,160.6,Cancelled
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50881,456.76,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,504,International Future of Tech Summit 4,2025-12-06,Venue: Lisbon,50882,170.53,Cancelled
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50883,112.99,Pending
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50884,485.21,Cancelled
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50885,443.76,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50886,67.44,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,516,International Global Health Summit 16,2025-02-12,Venue: Online,50887,58.99,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50888,183.86,Cancelled
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50889,401.17,Confirmed
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50890,472.48,Pending
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50891,243.98,Pending
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50892,314.81,Pending
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50893,285.27,Cancelled
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50894,276.36,Confirmed
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50895,354.04,Confirmed
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50896,130.91,Pending
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50897,193.41,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50898,411.34,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50899,148.38,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50900,122.58,Confirmed
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50901,401.05,Confirmed
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50902,426.97,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50903,307.88,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50904,371.06,Cancelled
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50905,318.57,Pending
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50906,375.63,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50907,481.2,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50908,433.53,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50909,313.1,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50910,67.22,Cancelled
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50911,186.66,Confirmed
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50912,430.1,Confirmed
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50913,481.75,Cancelled
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50914,54.62,Cancelled
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50915,442.28,Pending
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50916,317.35,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,516,International Global Health Summit 16,2025-02-12,Venue: Online,50917,163.86,Confirmed
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,520,International Global Health Summit 20,2026-09-20,Venue: Online,50918,54.88,Cancelled
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50919,339.3,Cancelled
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50920,178.44,Cancelled
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50921,415.61,Cancelled
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50922,240.64,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50923,255.58,Pending
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50924,339.91,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50925,113.17,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50926,343.64,Cancelled
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50927,186.84,Confirmed
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50928,371.43,Pending
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50929,340.39,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50930,85.63,Cancelled
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50931,166.79,Cancelled
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50932,105.36,Confirmed
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50933,329.11,Pending
8,CERN - Campus 8,1945-01-27,1042,Dr. Q42 Smith,Specialization: Biology,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50934,468.74,Pending
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50935,458.16,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50936,232.29,Confirmed
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50937,103.34,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50938,450.72,Pending
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50939,409.53,Pending
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50940,410.86,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50941,83.36,Pending
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50942,139.83,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50943,448.61,Cancelled
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50944,253.22,Pending
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50945,351.76,Cancelled
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50946,386.98,Confirmed
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50947,291.16,Confirmed
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50948,459.37,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50949,191.24,Confirmed
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50950,60.1,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50951,246.1,Pending
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50952,201.39,Pending
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50953,442.34,Cancelled
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50954,139.69,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50955,176.89,Cancelled
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50956,359.01,Cancelled
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50957,467.3,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50958,380.62,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50959,474.28,Confirmed
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50960,424.9,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50961,313.99,Pending
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50962,456.66,Confirmed
